;neurons number1;neurons number2;learning rate;epoch;mean acc.(train);mean acc.(test)
1045;3;5;0.05;5000;94.62991616655789;95.16659555192565
1046;3;5;0.05;5000;94.68885496113599;95.2150791706774
1047;3;5;0.05;5000;94.74899182474805;95.2763847529094
1048;3;5;0.05;5000;94.80654727680319;95.33920329352915
1049;3;5;0.05;5000;94.84260371712413;95.39067323181186
1050;3;5;0.5;1000;94.70380484054544;96.23713097577227
1051;3;5;0.5;1000;95.037920659094;96.0576824444221
1052;3;5;0.5;1000;94.95735718027915;95.92679969843932
1053;3;5;0.5;1000;95.09536005806557;95.92232462878923
1054;3;5;0.5;1000;95.04502794158068;95.97861486761411
1055;3;5;0.5;1000;95.0627903860315;96.08440210607516
1056;3;5;0.5;1000;92.48443344580485;93.64115838923396
1057;3;5;0.5;1000;92.83976841761759;93.92003845721776
1058;3;5;0.5;1000;93.04877993031927;94.1663241326314
1059;3;5;0.5;1000;93.23988579352547;94.39363654923035
1060;3;5;0.5;2000;93.45599513024172;94.47585332371563
1061;3;5;0.5;2000;93.61132419851002;94.68570894858844
1062;3;5;0.5;2000;93.75899097890361;94.85867986515922
1063;3;5;0.5;2000;93.8846019466205;95.0231405735536
1064;3;5;0.5;2000;94.03522724364274;95.14935564058857
1065;3;5;0.5;2000;94.11585772192497;95.26385657971579
1066;3;5;0.5;2000;94.2345620590843;95.35715887202194
1067;3;5;0.5;2000;94.30919219852419;95.38249612535311
1068;3;5;0.5;2000;94.38188854028421;95.43138705019864
1069;3;5;0.5;2000;93.51269534864936;94.60315269483617
1070;3;5;0.5;5000;93.64415473974671;94.76054327227126
1071;3;5;0.5;5000;93.74574832735134;94.88162343213962
1072;3;5;0.5;5000;93.84390674947214;94.97089628104935
1073;3;5;0.5;5000;93.94681935267728;95.05971834083492
1074;3;5;0.5;5000;93.98727118888868;95.09739036043787
1075;3;5;0.5;5000;94.08150696464115;95.15872723687838
1076;3;5;0.5;5000;94.15090320438907;95.22969000988093
1077;3;5;0.5;5000;94.24995661253129;95.31488713923083
1078;3;5;0.5;5000;94.27532691654395;95.3556868838684
1079;3;5;0.5;5000;94.33954799931612;95.42852039513475
1080;3;7;0.0001;1000;50.229826086792094;49.59822101784035
1081;3;7;0.0001;1000;52.36280172986741;51.93232517192263
1082;3;7;0.0001;1000;52.753645328750906;52.50224901931821
1083;3;7;0.0001;1000;52.93971017102379;52.73115189344222
1084;3;7;0.0001;1000;53.712233982284296;53.38379860090943
1085;3;7;0.0001;1000;53.769995712123915;53.265068985698925
1086;3;7;0.0001;1000;54.07356896026364;53.494879421054904
1087;3;7;0.0001;1000;54.15846551918773;53.600498283378414
1088;3;7;0.0001;1000;54.000269632704935;53.50008758565267
1089;3;7;0.0001;1000;53.90628290897847;53.482819075546864
1090;3;7;0.0001;2000;53.95459682849385;53.564434775084855
1091;3;7;0.0001;2000;54.00035111624243;53.61967969166188
1092;3;7;0.0001;2000;54.08260418625275;53.64491350834284
1093;3;7;0.0001;2000;54.175692862531;53.769764997728444
1094;3;7;0.0001;2000;54.189298144304125;53.80222482563349
1095;3;7;0.0001;2000;54.24562699606912;53.86524311543519
1096;3;7;0.0001;2000;54.365351038521624;54.001175686314255
1097;3;7;0.0001;2000;54.415290611413326;54.053341074681555
1098;3;7;0.0001;2000;54.43989276216642;54.07049153563095
1099;3;7;0.0001;2000;54.361394197592645;54.00773552804666
1100;3;7;0.0001;5000;54.423976059202026;54.0658971848501
1101;3;7;0.0001;5000;54.48610653460069;54.12518009160508
1102;3;7;0.0001;5000;54.53640716616304;54.173787532556744
1103;3;7;0.0001;5000;54.59133086137563;54.22924002574788
1104;3;7;0.0001;5000;54.63267292323156;54.26941111117995
1105;3;7;0.0001;5000;54.673400506166985;54.308179265275804
1106;3;7;0.0001;5000;54.710638302525176;54.34397523502606
1107;3;7;0.0001;5000;54.74379431156571;54.376164947902915
1108;3;7;0.0001;5000;54.77159436758737;54.40309772400957
1109;3;7;0.0001;5000;54.80856897067956;54.439925907419834
1110;3;7;0.005;1000;64.00166444052351;64.00519653959604
1111;3;7;0.005;1000;60.36533524003042;60.102645074064256
1112;3;7;0.005;1000;58.906795909036624;58.60178949887908
1113;3;7;0.005;1000;60.002445702849144;59.71305479057919
1114;3;7;0.005;1000;59.19910111250255;58.885344120235686
1115;3;7;0.005;1000;58.75479113341583;58.4317636530152
1116;3;7;0.005;1000;59.29300753543786;59.01214113133473
1117;3;7;0.005;1000;60.36604438322713;60.13264470696177
1118;3;7;0.005;1000;59.9347590135462;59.69104895132951
1119;3;7;0.005;1000;59.92189628286135;59.68730806811518
1120;3;7;0.005;2000;60.87595766788912;60.73116173876585
1121;3;7;0.005;2000;61.960393875419356;61.899494260489625
1122;3;7;0.005;2000;62.80494862807075;62.80494965723023
1123;3;7;0.005;2000;63.64400212829127;63.701042740072054
1124;3;7;0.005;2000;63.33633195642429;63.38885803389471
1125;3;7;0.005;2000;64.12218619938824;64.22321968069457
1126;3;7;0.005;2000;64.80899139123409;64.95047577690784
1127;3;7;0.005;2000;64.92250988215982;65.06422244031883
1128;3;7;0.005;2000;65.28589493991676;65.44981466147881
1129;3;7;0.005;2000;65.82403228278464;66.01289239074995
1130;3;7;0.005;5000;66.83804594276619;67.03962424941366
1131;3;7;0.005;5000;67.58575339509147;67.79079376879079
1132;3;7;0.005;5000;68.49807265275273;68.70698907557541
1133;3;7;0.005;5000;69.01931831406728;69.23062613532333
1134;3;7;0.005;5000;69.64538619300296;69.86359728732458
1135;3;7;0.005;5000;70.16510492932767;70.3860859536891
1136;3;7;0.005;5000;70.46036868329423;70.68584191874442
1137;3;7;0.005;5000;70.90036454107299;71.12842917612011
1138;3;7;0.005;5000;71.27755394749242;71.5174033574445
1139;3;7;0.005;5000;71.85408673336381;72.09866072636561
1140;3;7;0.05;1000;93.53878220637502;93.33263541726436
1141;3;7;0.05;1000;93.67034082848727;93.58681976014111
1142;3;7;0.05;1000;93.58409634990888;93.90298845105184
1143;3;7;0.05;1000;93.4307110604976;93.94485367282336
1144;3;7;0.05;1000;93.4435208035367;94.0824539311433
1145;3;7;0.05;1000;93.35669124242803;94.07656327908187
1146;3;7;0.05;1000;93.47834127335389;94.12315934394573
1147;3;7;0.05;1000;93.4878099567496;94.07360957985895
1148;3;7;0.05;1000;93.53190363835046;94.05680116149965
1149;3;7;0.05;1000;93.60595691383075;94.10110008140445
1150;3;7;0.05;2000;93.76103268201699;94.23861081381996
1151;3;7;0.05;2000;93.91009947147978;94.38297600616784
1152;3;7;0.05;2000;94.03126847633332;94.47092863319914
1153;3;7;0.05;2000;94.11193802076471;94.6036388277008
1154;3;7;0.05;2000;94.16342976016763;94.69748532364846
1155;3;7;0.05;2000;94.25481877845326;94.78379420421646
1156;3;7;0.05;2000;94.31602755960847;94.83274477314524
1157;3;7;0.05;2000;94.38061677781512;94.89423178245265
1158;3;7;0.05;2000;94.42081134296224;94.96406270541246
1159;3;7;0.05;2000;94.44778456663803;95.02452721244784
1160;3;7;0.05;5000;94.51457193108871;95.12871311626515
1161;3;7;0.05;5000;94.59774133166056;95.2098647801654
1162;3;7;0.05;5000;94.6712332968843;95.28020054452692
1163;3;7;0.05;5000;94.73763466396156;95.33825535004496
1164;3;7;0.05;5000;94.8035265137468;95.40370617905053
1165;3;7;0.05;5000;94.84768134355755;95.47495571619939
1166;3;7;0.05;5000;94.89956688535634;95.49904085408458
1167;3;7;0.05;5000;94.9515585645074;95.55168953593306
1168;3;7;0.05;5000;95.0032480477835;95.60749783475192
1169;3;7;0.05;5000;95.03581578258861;95.66348424321906
1170;3;7;0.5;1000;95.09770218291898;96.65369690239271
1171;3;7;0.5;1000;94.95255459709256;95.53887293635029
1172;3;7;0.5;1000;95.09881051394431;95.72519908818299
1173;3;7;0.5;1000;95.14240318162517;95.58347350145436
1174;3;7;0.5;1000;95.13041223121056;95.74925607370992
1175;3;7;0.5;1000;95.19498050247991;95.80269585351574
1176;3;7;0.5;1000;95.11229016505811;95.85755569748962
1177;3;7;0.5;1000;94.94609514794693;95.72568468916086
1178;3;7;0.5;1000;94.9351204823881;95.79425336272476
1179;3;7;0.5;1000;94.89665545550119;95.81842925873164
1180;3;7;0.5;2000;94.94051891061272;95.93228984924241
1181;3;7;0.5;2000;94.99436771269099;96.04529152664747
1182;3;7;0.5;2000;95.04504001710505;96.13511447096359
1183;3;7;0.5;2000;95.07550298828586;96.19888549204339
1184;3;7;0.5;2000;95.10299373152671;96.25075548392566
1185;3;7;0.5;2000;95.15096922075301;96.24678616902324
1186;3;7;0.5;2000;95.20468693827887;96.27330057799999
1187;3;7;0.5;2000;95.23574528249533;96.2577675765603
1188;3;7;0.5;2000;95.26191355444784;96.232200569764
1189;3;7;0.5;2000;95.28012417571742;96.27920721273418
1190;3;7;0.5;5000;95.34625618175025;96.35720154357293
1191;3;7;0.5;5000;95.37623784210422;96.4104337844563
1192;3;7;0.5;5000;95.45811259258178;96.49096551303535
1193;3;7;0.5;5000;95.49575761672297;96.49362691507689
1194;3;7;0.5;5000;95.52419352740121;96.53465560788916
1195;3;7;0.5;5000;95.56790266307021;96.56236402802074
1196;3;7;0.5;5000;95.60860468172751;96.58790708762588
1197;3;7;0.5;5000;95.63593245166427;96.56488938185497
1198;3;7;0.5;5000;95.68781019560393;96.60678146370041
1199;3;7;0.5;5000;95.0676649372921;96.0213415280252
1200;3;10;0.0001;1000;51.240452089107656;50.40966529999169
1201;3;10;0.0001;1000;53.559767513137345;52.67637779455079
1202;3;10;0.0001;1000;53.73346701287894;53.08082773005271
1203;3;10;0.0001;1000;53.962764979921886;53.39923072533025
1204;3;10;0.0001;1000;54.25316463185599;53.84190260549906
1205;3;10;0.0001;1000;54.434959961593684;53.971524259907085
1206;3;10;0.0001;1000;54.39213113453449;53.93747151515743
1207;3;10;0.0001;1000;54.39206950127759;54.00640227902863
1208;3;10;0.0001;1000;54.45616410520854;54.06561032792304
1209;3;10;0.0001;1000;54.22756376270057;53.86272159948122
1210;3;10;0.0001;2000;54.38312951489368;54.001984200550176
1211;3;10;0.0001;2000;54.482687082560965;54.10503927797338
1212;3;10;0.0001;2000;54.537306956396904;54.17231545695626
1213;3;10;0.0001;2000;54.60282075891269;54.21407610773395
1214;3;10;0.0001;2000;54.66028831133403;54.27688330630736
1215;3;10;0.0001;2000;54.72260761212798;54.339426529389556
1216;3;10;0.0001;2000;54.75954626606942;54.366968188268324
1217;3;10;0.0001;2000;54.79717804166469;54.402126217385415
1218;3;10;0.0001;2000;54.81816432670366;54.413030282111414
1219;3;10;0.0001;2000;54.83160550093576;54.43470831915668
1220;3;10;0.0001;5000;54.88698940704485;54.490129193715426
1221;3;10;0.0001;5000;54.92993219606596;54.532691176086836
1222;3;10;0.0001;5000;54.96315084144173;54.56505328190491
1223;3;10;0.0001;5000;54.99274803320676;54.59358380254042
1224;3;10;0.0001;5000;55.020327613964085;54.62127923902667
1225;3;10;0.0001;5000;55.04642596910133;54.64691854544936
1226;3;10;0.0001;5000;55.0740881963257;54.67381577263564
1227;3;10;0.0001;5000;55.09666354110465;54.696885968314646
1228;3;10;0.0001;5000;55.12121186441441;54.72219525524879
1229;3;10;0.0001;5000;55.14229254938083;54.74294917116224
1230;3;10;0.005;1000;57.747821560617375;57.22327481874522
1231;3;10;0.005;1000;58.27637590391748;57.836178049733476
1232;3;10;0.005;1000;57.870971059549525;57.41748180345951
1233;3;10;0.005;1000;57.37257648997639;56.92764067235929
1234;3;10;0.005;1000;57.406915409495795;56.99097646766619
1235;3;10;0.005;1000;57.87233927650856;57.48071988487094
1236;3;10;0.005;1000;58.5087625575599;58.16018363657702
1237;3;10;0.005;1000;58.54734708882086;58.23336371933618
1238;3;10;0.005;1000;59.93210158852719;59.699238578379095
1239;3;10;0.005;1000;59.54302156229028;59.295771304383564
1240;3;10;0.005;2000;60.826896086346956;60.6602994982876
1241;3;10;0.005;2000;61.49277647564214;61.38638290611947
1242;3;10;0.005;2000;62.50582637644799;62.474581353670025
1243;3;10;0.005;2000;63.48843951038576;63.51224551213556
1244;3;10;0.005;2000;64.20148105726577;64.28637541996635
1245;3;10;0.005;2000;64.98967824620233;65.12022707011353
1246;3;10;0.005;2000;65.07661106342437;65.19859813310484
1247;3;10;0.005;2000;65.62702491484652;65.78457877279168
1248;3;10;0.005;2000;66.20468843392501;66.39353797339561
1249;3;10;0.005;2000;66.72394729885332;66.94032577284781
1250;3;10;0.005;5000;67.69309732360786;67.9154110862885
1251;3;10;0.005;5000;68.46847169681399;68.70611338506431
1252;3;10;0.005;5000;69.37389764940188;69.6256179173273
1253;3;10;0.005;5000;70.30060548900666;70.56080404023267
1254;3;10;0.005;5000;70.78838425860607;71.05558829126528
1255;3;10;0.005;5000;71.47209207979495;71.74126815399495
1256;3;10;0.005;5000;72.02002977231939;72.28896318707477
1257;3;10;0.005;5000;72.64079899894423;72.91387690794456
1258;3;10;0.005;5000;73.13299497253794;73.40649767007032
1259;3;10;0.005;5000;73.57183630889156;73.85695582764204
1260;3;10;0.05;1000;93.91599426069027;93.92347630490735
1261;3;10;0.05;1000;94.04506300957496;94.02542520699865
1262;3;10;0.05;1000;94.11563436319845;94.14689349810857
1263;3;10;0.05;1000;93.9915767642405;94.30295433492208
1264;3;10;0.05;1000;94.01633972237825;94.26645621720145
1265;3;10;0.05;1000;93.94181721057424;94.34495519292165
1266;3;10;0.05;1000;93.97306750408453;94.33217796364748
1267;3;10;0.05;1000;93.85947117148396;94.31246963230616
1268;3;10;0.05;1000;93.8864751968136;94.29432438951352
1269;3;10;0.05;1000;93.94590664025012;94.33048378212845
1270;3;10;0.05;2000;94.05814848781095;94.50830268315472
1271;3;10;0.05;2000;94.13585073634162;94.63117298280584
1272;3;10;0.05;2000;94.24434996859935;94.79635915600406
1273;3;10;0.05;2000;94.31516068579889;94.90769989634471
1274;3;10;0.05;2000;94.38579216350367;95.01762635875143
1275;3;10;0.05;2000;94.43553684960101;95.09430015192564
1276;3;10;0.05;2000;94.49047104321141;95.18366101976962
1277;3;10;0.05;2000;94.54395867137428;95.21578853949134
1278;3;10;0.05;2000;94.56225767160439;95.25748785783938
1279;3;10;0.05;2000;94.61610441261568;95.29632030119436
1280;3;10;0.05;5000;94.68457796990245;95.39413024155358
1281;3;10;0.05;5000;94.75217550038347;95.48765617425057
1282;3;10;0.05;5000;94.80949525061693;95.57129456365334
1283;3;10;0.05;5000;94.8609605734891;95.64101927344383
1284;3;10;0.05;5000;94.91035066013097;95.711702512774
1285;3;10;0.05;5000;94.9696973791685;95.76204125927732
1286;3;10;0.05;5000;95.01972586484554;95.80064929530805
1287;3;10;0.05;5000;95.0674477522145;95.83037877000518
1288;3;10;0.05;5000;95.1045959748218;95.88733190066813
1289;3;10;0.05;5000;95.1511126781948;95.93105951710635
1290;3;10;0.5;1000;94.74228322519384;94.53844843401069
1291;3;10;0.5;1000;94.95093835253795;95.5621426344218
1292;3;10;0.5;1000;95.19954286102745;95.50080751162768
1293;3;10;0.5;1000;94.94669058348701;95.45436112500113
1294;3;10;0.5;1000;91.31320072694628;92.03633935633187
1295;3;10;0.5;1000;91.93856912478238;92.55231240157195
1296;3;10;0.5;1000;92.39353772691263;93.13547638882457
1297;3;10;0.5;1000;92.68173563213495;93.52702617928813
1298;3;10;0.5;1000;92.99245808204074;93.74323358731868
1299;3;10;0.5;1000;93.2621225908137;93.87713550577743
1300;3;10;0.5;2000;93.47674597158677;94.17140706275973
1301;3;10;0.5;2000;93.68219329186446;94.32250111289396
1302;3;10;0.5;2000;93.83393643460788;94.5421692949012
1303;3;10;0.5;2000;93.95737242189135;94.69818376514645
1304;3;10;0.5;2000;94.10252606351317;94.83581793870508
1305;3;10;0.5;2000;94.19443866784401;94.97922482644745
1306;3;10;0.5;2000;94.29598850655348;95.0432277874019
1307;3;10;0.5;2000;94.38538741766267;95.11890980383652
1308;3;10;0.5;2000;94.4827469668284;95.17294671846099
1309;3;10;0.5;2000;94.52821709438014;95.27361309744836
1310;3;10;0.5;5000;94.6096739821382;95.33224970592981
1311;3;10;0.5;5000;94.70405971650102;95.33291610057391
1312;3;10;0.5;5000;94.75554498120691;95.3809617814998
1313;3;10;0.5;5000;94.82103730782622;95.38773729498223
1314;3;10;0.5;5000;94.90435109273831;95.43513914955936
1315;3;10;0.5;5000;95.00034913687938;95.5605919852324
1316;3;10;0.5;5000;95.05255992773839;95.6572252192524
1317;3;10;0.5;5000;95.08604786376212;95.6521614020761
1318;3;10;0.5;5000;95.12428377960764;95.70012016599985
1319;3;10;0.5;5000;95.17164236193597;95.76607787407438
1320;3;15;0.0001;1000;55.66081319950089;55.198131057142895
1321;3;15;0.0001;1000;54.858966736704;54.3693478859403
1322;3;15;0.0001;1000;55.131628201703876;54.600067319729895
1323;3;15;0.0001;1000;55.21664239225014;54.657019227985366
1324;3;15;0.0001;1000;55.11518062270808;54.70026686655457
1325;3;15;0.0001;1000;54.932422444008665;54.39897676376672
1326;3;15;0.0001;1000;54.97342185142177;54.48693871087729
1327;3;15;0.0001;1000;54.97151766653281;54.49746563682752
1328;3;15;0.0001;1000;55.11335206778941;54.61979554552242
1329;3;15;0.0001;1000;55.126149292428714;54.644857743948
1330;3;15;0.0001;2000;55.17767250505326;54.70690890986446
1331;3;15;0.0001;2000;55.216256953365416;54.74594649716571
1332;3;15;0.0001;2000;55.22657444106294;54.77654605567021
1333;3;15;0.0001;2000;55.247231500661464;54.803227645653465
1334;3;15;0.0001;2000;55.289724888169395;54.84853355193606
1335;3;15;0.0001;2000;55.29398789095209;54.85826295536885
1336;3;15;0.0001;2000;55.321052245689174;54.88659940867218
1337;3;15;0.0001;2000;55.33688782621249;54.903978881283514
1338;3;15;0.0001;2000;55.35616293868426;54.92868888967424
1339;3;15;0.0001;2000;55.37572251680117;54.945441984764955
1340;3;15;0.0001;5000;55.389939466364574;54.96206349698538
1341;3;15;0.0001;5000;55.40347587994875;54.978865981640816
1342;3;15;0.0001;5000;55.422052091834345;55.00010973362729
1343;3;15;0.0001;5000;55.43649895544115;55.01859973312467
1344;3;15;0.0001;5000;55.44735394161768;55.02810095566606
1345;3;15;0.0001;5000;55.46113166135337;55.04330511889946
1346;3;15;0.0001;5000;55.47240091471882;55.05573742940164
1347;3;15;0.0001;5000;55.48232398890485;55.066526226650744
1348;3;15;0.0001;5000;55.49226547484835;55.07644227563705
1349;3;15;0.0001;5000;55.50334790314766;55.08739990704789
1350;3;15;0.005;1000;68.25517214845833;68.23769235903374
1351;3;15;0.005;1000;68.27284278578873;68.40179551142569
1352;3;15;0.005;1000;68.10283331684779;68.32996325786384
1353;3;15;0.005;1000;68.55546099988578;68.82586226036663
1354;3;15;0.005;1000;66.12479711984159;66.25710843694196
1355;3;15;0.005;1000;66.1026773179327;66.24433277797512
1356;3;15;0.005;1000;65.89208927106283;66.02560746476222
1357;3;15;0.005;1000;66.76641336611398;66.96432064638385
1358;3;15;0.005;1000;66.52730291437656;66.7209324878073
1359;3;15;0.005;1000;67.09436446364178;67.34345869607785
1360;3;15;0.005;2000;67.87578492766248;68.17284465593993
1361;3;15;0.005;2000;68.515449282212;68.85494816669151
1362;3;15;0.005;2000;69.19875130343362;69.5671823325529
1363;3;15;0.005;2000;69.71579524602382;70.11878699217493
1364;3;15;0.005;2000;70.22635524727983;70.64069656971428
1365;3;15;0.005;2000;70.71585410454702;71.14282955407579
1366;3;15;0.005;2000;71.11346389054322;71.55894423182764
1367;3;15;0.005;2000;71.26412463802609;71.72842891816532
1368;3;15;0.005;2000;71.58598808330461;72.06470338948799
1369;3;15;0.005;2000;71.83046146168786;72.32085751744731
1370;3;15;0.005;5000;72.36079749046341;72.84934870102236
1371;3;15;0.005;5000;73.11152404000073;73.5991974665538
1372;3;15;0.005;5000;73.81278243740834;74.29252822469017
1373;3;15;0.005;5000;74.29567779005599;74.77302105198288
1374;3;15;0.005;5000;74.96977117213085;75.44760805842098
1375;3;15;0.005;5000;75.5430012014168;76.02028387853437
1376;3;15;0.005;5000;75.86273911960956;76.3418158325908
1377;3;15;0.005;5000;76.08654528334294;76.55234749533943
1378;3;15;0.005;5000;76.53480445210793;76.99772728741253
1379;3;15;0.005;5000;76.93496798969936;77.39792291332608
1380;3;15;0.05;1000;94.01615296054042;95.18166630439516
1381;3;15;0.05;1000;93.97713113634404;95.1256978457676
1382;3;15;0.05;1000;93.97753730575158;95.12618750713237
1383;3;15;0.05;1000;93.99616445572933;94.86877179147297
1384;3;15;0.05;1000;94.02271540322721;94.94991962338345
1385;3;15;0.05;1000;94.0787577039675;94.87004557318816
1386;3;15;0.05;1000;94.04117748296588;94.69729213406329
1387;3;15;0.05;1000;94.0027708220573;94.7217889687789
1388;3;15;0.05;1000;94.0591187212057;94.71976336938488
1389;3;15;0.05;1000;94.01065869298306;94.7200597165216
1390;3;15;0.05;2000;94.15546070231376;94.9128885020917
1391;3;15;0.05;2000;94.27092165934455;95.06840259191942
1392;3;15;0.05;2000;94.38515467574004;95.14365901005182
1393;3;15;0.05;2000;94.46834286363139;95.19400994424394
1394;3;15;0.05;2000;94.5375359600824;95.29593418912665
1395;3;15;0.05;2000;94.59596148497383;95.38097584268509
1396;3;15;0.05;2000;94.64777575828845;95.4595180079508
1397;3;15;0.05;2000;94.69205107297493;95.52346592568269
1398;3;15;0.05;2000;94.74741106356437;95.55473158885357
1399;3;15;0.05;2000;94.7806763466224;95.59939588548511
1400;3;15;0.05;5000;94.84927921106737;95.69300532215041
1401;3;15;0.05;5000;94.92404727939739;95.75625800575246
1402;3;15;0.05;5000;94.9754952424564;95.81554092804804
1403;3;15;0.05;5000;95.04599975929749;95.8839039780936
1404;3;15;0.05;5000;95.08474898052366;95.93046705858825
1405;3;15;0.05;5000;95.13919683180869;95.97408856982818
1406;3;15;0.05;5000;95.17939150108553;95.99731268802113
1407;3;15;0.05;5000;95.21734478033378;96.05218946598815
1408;3;15;0.05;5000;95.2658253569697;96.09467215482772
1409;3;15;0.05;5000;95.3009555469363;96.14817785753797
1410;3;15;0.5;1000;95.02483194602978;96.44610426106914
1411;3;15;0.5;1000;95.04015877176397;96.37153983764333
1412;3;15;0.5;1000;95.21083065281881;95.8180055221676
1413;3;15;0.5;1000;95.13604821572441;95.8570269897356
1414;3;15;0.5;1000;95.13410087226582;96.0134654416947
1415;3;15;0.5;1000;95.14790231107116;96.10217416672499
1416;3;15;0.5;1000;95.12500002304118;96.12441958966268
1417;3;15;0.5;1000;95.14952097803689;96.04668093777624
1418;3;15;0.5;1000;94.81381029803578;95.47146506962874
1419;3;15;0.5;1000;94.89680672003934;95.4712104500401
1420;3;15;0.5;2000;94.9599626171064;95.62085482997344
1421;3;15;0.5;2000;94.98588857136457;95.6734881742674
1422;3;15;0.5;2000;95.07524451321905;95.7326655178515
1423;3;15;0.5;2000;95.1125031716496;95.82199591193084
1424;3;15;0.5;2000;95.17059269848986;95.81546689347175
1425;3;15;0.5;2000;95.20841773793288;95.79403546367882
1426;3;15;0.5;2000;95.24880070564181;95.80772170835014
1427;3;15;0.5;2000;95.2756919582665;95.78545571345121
1428;3;15;0.5;2000;95.3058612805558;95.79764930155181
1429;3;15;0.5;2000;95.34948925507254;95.83923145493823
1430;3;15;0.5;5000;95.37513297579636;95.89687805672477
1431;3;15;0.5;5000;95.45033809869138;95.94621695739198
1432;3;15;0.5;5000;95.46790681766328;95.96196670764932
1433;3;15;0.5;5000;95.46527682480951;96.03789293172277
1434;3;15;0.5;5000;95.52398727187797;96.12558118112749
1435;3;15;0.5;5000;95.55725881126786;96.1189143981003
1436;3;15;0.5;5000;95.5948308155422;96.14316920848485
1437;3;15;0.5;5000;95.55928885097043;96.16857112642326
1438;3;15;0.5;5000;95.61852259863058;96.23292403396248
1439;3;15;0.5;5000;95.64188520565122;96.28495216516446
1440;5;1;0.0001;1000;51.53592492345158;51.99325847448088
1441;5;1;0.0001;1000;50.72874840517595;50.848077876266785
1442;5;1;0.0001;1000;50.64954167805686;50.41429716221116
1443;5;1;0.0001;1000;50.52007908477551;50.48995533130837
1444;5;1;0.0001;1000;50.348218159557106;50.32889276333209
1445;5;1;0.0001;1000;50.234850659112595;50.20759621649203
1446;5;1;0.0001;1000;50.160985628494025;50.17922828854164
1447;5;1;0.0001;1000;50.24730521679993;50.30616569780754
1448;5;1;0.0001;1000;50.168202952742334;50.17542319060159
1449;5;1;0.0001;1000;50.14466914591359;50.12400712790349
1450;5;1;0.0001;2000;50.365642660247424;50.370207978426876
1451;5;1;0.0001;2000;50.40312362898109;50.36979443380576
1452;5;1;0.0001;2000;50.53650828135796;50.54175106480058
1453;5;1;0.0001;2000;50.59186912160283;50.61175198645348
1454;5;1;0.0001;2000;50.58334357427121;50.65500216926041
1455;5;1;0.0001;2000;50.697892155579105;50.750107672445914
1456;5;1;0.0001;2000;50.67558627772677;50.77846860388298
1457;5;1;0.0001;2000;50.65563493367725;50.77073465645939
1458;5;1;0.0001;2000;50.618754101276984;50.77088570794367
1459;5;1;0.0001;2000;50.7288635966617;50.814797352573514
1460;5;1;0.0001;5000;50.92690616391714;51.00548743095357
1461;5;1;0.0001;5000;51.09476487343807;51.15732718458814
1462;5;1;0.0001;5000;51.152510713101876;51.194734634767954
1463;5;1;0.0001;5000;51.249037898139626;51.27516826744451
1464;5;1;0.0001;5000;51.375540182017694;51.40741562945026
1465;5;1;0.0001;5000;51.522797461225686;51.54955814527349
1466;5;1;0.0001;5000;51.59227660366092;51.60170722300924
1467;5;1;0.0001;5000;51.59821380201048;51.59495377810737
1468;5;1;0.0001;5000;51.69308857865814;51.67846944128457
1469;5;1;0.0001;5000;51.73442300332918;51.716882679140916
1470;5;1;0.005;1000;55.693764094313835;55.192263035272205
1471;5;1;0.005;1000;55.69058489988511;55.24240914799962
1472;5;1;0.005;1000;55.69461682254447;55.249886526687476
1473;5;1;0.005;1000;55.70027195405235;55.254226875219366
1474;5;1;0.005;1000;55.69541535708563;55.26161648712209
1475;5;1;0.005;1000;55.69459932326941;55.262717879046875
1476;5;1;0.005;1000;55.6954774119393;55.26573323102207
1477;5;1;0.005;1000;55.69589623829699;55.266053770028435
1478;5;1;0.005;1000;55.694769257023964;55.271711748440566
1479;5;1;0.005;1000;55.69599334366872;55.26890152733662
1480;5;1;0.005;2000;55.697851066337876;55.2631268647991
1481;5;1;0.005;2000;55.69751717059134;55.26389390791834
1482;5;1;0.005;2000;55.69598891491853;55.26529776005069
1483;5;1;0.005;2000;55.69634788223226;55.26271913089398
1484;5;1;0.005;2000;55.69713775453875;55.257728546413624
1485;5;1;0.005;2000;55.69863350145224;55.25628354970892
1486;5;1;0.005;2000;55.701386509907714;55.24968463628544
1487;5;1;0.005;2000;55.702272732151194;55.24887855426171
1488;5;1;0.005;2000;55.70161327348934;55.25027813817834
1489;5;1;0.005;2000;55.70198692908194;55.24967153069808
1490;5;1;0.005;5000;55.70336303916432;55.24545148942267
1491;5;1;0.005;5000;55.70394612694129;55.24422519246621
1492;5;1;0.005;5000;55.70497474198143;55.240344846344854
1493;5;1;0.005;5000;55.7070458988325;55.23633260437833
1494;5;1;0.005;5000;55.708798946666654;55.22489198240216
1495;5;1;0.005;5000;55.709248124210475;55.22397754216013
1496;5;1;0.005;5000;55.70876968197355;55.22214541769842
1497;5;1;0.005;5000;55.70877485511438;55.221531479061575
1498;5;1;0.005;5000;55.708623820068155;55.22268847715555
1499;5;1;0.005;5000;55.70927278157908;55.22178327564508
1500;5;1;0.05;1000;64.44231489103241;60.173178427920845
1501;5;1;0.05;1000;64.47939169906165;60.204056268162006
1502;5;1;0.05;1000;61.55602417343948;58.52286379968527
1503;5;1;0.05;1000;60.10413700607998;57.67948888778493
1504;5;1;0.05;1000;59.23014333267501;57.136526998362186
1505;5;1;0.05;1000;59.50684444294986;57.30829393644709
